harus nya nya tampilkan juga info cc motor nya seperti sambara	negative
kok saya ga bisa nulis data pribadiketeranganya  unprocessable entityapakah itu	negative
jauh dari perkiraan	negative
aplikasi gaje abis abisin anggaran aja setan	negative
ribet banget ngecek doang juga harus ada no nik sgla gk ada privasi privasi nya sekarang mh	negative
di app ini tercantum 295 sudah termasuk denda pas bayar di samsat keliling jadi 395 dong gak tau mana yg bener data harus bayar nya	positive
aplikasi aneh selalu tidak ada koneksi internet padahal jaringan wifi lancar	negative
lebih mudah	positive
ok	positive
lumayan bisa membantu cek kendaraan	positive
bagus	positive
gak bisa di pakaigangguan terus	negative
saya mau tanya untuk pengesahan di samsat setelah bayar pajak online ada jangka waktunya tidak ya apakah bebas mau kapan aja apa ada jangka waktu tertentu	positive
sesuai janji sayajika pelayanan diperbaiki saya ganti  jadi hatur nuhun admin	positive
sangat membantu lihat pajak	positive
	positive
sangat membantu	positive
pak saya mau tanyamisalka saya bayar pajak onlinetapi posisi saya sedang di rantauansedangkan kendaraan plat kuningan jabarnah nanti untuk pengesahan atau pengambilan lembar stnk nya gimana pakatau bisa di antar ke alamat rantau saya terimakasih	positive
udah prasangka buruk aja sama aplikasi sambara yg berubah tampilannya dan fiturnya ternyata ada aplikasi lain yg lebih mudah dan lengkap harus di sosialisasikan biar pada paham orang jd ga salah paham keren si pak gubernur aplikasi nya jebrettt jabar ngabrettt	positive
belum di coba	positive
registrasi susah terus padahal datanya udah bener tolong benerin dong soalnya saya mau bayar pajak kendaraan jadi susah	negative
harus di rate bintang 1 dulu harus di chat semua sosial media dan email dulu harus di tekan dulu baru ada solusi kenapa harus ada komplenan dulu baru bener tolong sdm nya diperbaiki sayang aplikasi sudah bagus sambarabapenda tapi pengelolaannya kurang baik saya edit rating terimakasih	positive
aplikasinya tidak manjur	negative
aplikasi apaan kaya behini mau buka harus login lagi imel udah bener kata sandi udah beber tapi ga bisa masuk ga berguna	negative
ciri aplikasi pemerintah kalo gak konek ya muter	negative
blokir nopol jadi lebih mudah pertahankan aplikasi sudah bagus dan mudah usahakan jangan semakin update jadi semakin ribet kaya aplikasi yg satunya	positive
tiap ngecek kepemilikan tangan ke 5 ameh tolol	negative
lumayan tapi untuk pembayaran pajak kendaraan bermotor kenapa tidak seperti aplikasi signal ya skkp nya bisa di kirim ke rumah	positive
ok	positive
nyobain dowload aplikasi ini buat melepas kepemilikan motor eh malah server sibuk terusbagaimana ini langsung ke kantor samsat nya ditolak karena harus orang yang bersangkutan pake aplikasi ini zonk mohon donk diperbaiki untuk mempermudah masyarakat menggunakan aplikasi ini dan jangan server sibuk terus	negative
hushhehehr fudnr fir d dir r rirne r rkk	positive
aplikasi banyak banget buat baru terus tidak bisakah menjadi 1 untuk semua saja	neutral
sering gangguan tidak bisa cek pajak ga beda jauh sama sambara	negative
mantab	positive
payah lepas kendaraan yg udah dijual 2 hari proses hari ke 3 kembali memiliki kendaraan tidak ada laporan gagal proses harusnya memudahkan masyarakat kalau memang aplikasi ini untuk membantu	negative
semoga mudah dan di terima di sekolah negri	positive
aplikasi primitif bayar pajak kendaraan online tapi pencetakan stnk masih manual harus kesamsat sama aja bohong birokrasi indonesia menjijikan	negative
kangge developer dulu waktu sambara nominal jumlah pajak saat ganti kaleng 1 bulan sebelum jatuh tempo sudah tehitung dan dicantumkan kalau skrg yg tercantum hanyak jumlah pajak yg dibayarkan hanya tahun sebelumnya sebagai pedagang jual beli motor kejadian seperti ini sangat merugikan contoh tgl 20 kmrn saya bersiap2 membayar pajak motor di cek di apk totalnya 600rb karena ada tunggakan sebelumnya ktp lengkap pas menuju kasir betapa terkejutnya total sampai 920rb perbaiki ya	neutral
sejauh ini oke banget untuk cek pajak kendaraan belum sampai pada tahap bayar pajak kendaraan	positive
mengsengnyarakan	negative
sangat membantu sekali dalam mencari berbagai informasi	positive
sangat membantu aplikasi nya dan fast respon ketika ada kendala di aplikasi atau kesalahan data	positive
baru buka akun	positive
jelek bgt sistem dalam gangguan2 mulu enakan sambara yg dulu pas bayar langsung dpt bukti bayar dan detailnya ini gimana ya saya sudah sukses dalam pembayaran tapi untuk proses bukti cetaknya ga muncul2 ini	negative
setelah pengisian data untuk melanjutkan tidak bisa kirim dan selalu keluar tidak nyambung ke internet	negative
aplikasi nya bagus sih cuman ini gimana ko bisa bayar pajak 1 tahunan ya selalu gagal terus	negative
sangat membantu	positive
apk sapawarga mantap bisa cek byr pajak  lngsng kasih 5 bintang	positive
parah bgt ini gak bisa buat akun katanya kesalahan validasi mulu tapi gak disebutin salahnya dimana mau bayar pajak az dibuat susah jadi malas bayar	negative
sangat membantu	neutral
susah liat pajak kendaraan lain	negative
layanan untuk liat pajak kendaraan lain susah	negative
tolong dibantu perbaiki dong masa setiap buka aplikasi tidak ada koneksi internet terus padahal jaringan saya bagus bisa buka internet dan lain tolong diperbaiki	negative
datanya bocor apa ya  bisa bisa nya ada data kendaraan lain masuk di kepemilikan nik saya padahal kendaraan nya aja ga punya	negative
server eror mulu	negative
punten pak tingkatken deui ato ruang serverna nganggeu super computer anu sae supados teu error wae kieu aplikasi teh mung sakitu nhun	negative
gangguan melulu mau bayar pajak juga susah gk kyk masih pake app sambara	negative
not good	negative
aplikasi cacat udah pake wifi udah pake kuota masih aja internet tak terhubung	negative
bagusss	positive
tolong di aplikasi evaluasi lagi sambara merger ke sapawarga malah jadi rieut akunberes di validasi malah jadi teu bisa login aplikasi na ngarawu ku siku	negative
sangat sulit untuk melakukan pemblokiranbuat apa ada cara tapj sulit sekali lbh baik manual lagi aja cara blokirnya terima kasih banyak	negative
jumlah pajak tidak sesuai dgn aslinya	negative
aplikasi sangat membantu bisa blokir nopol motor yg sudah terjual dengan mudah	positive
bulan kemaren masih mudah sekarang harus lengkapi data diri yg gagal mulukenapa gk kaya sambara aja dlu enak malahan	negative
bagus	positive
session not active terus saat cek pajak kendaraan  enakan sambara yang dulu	negative
lama ingin tanya pajak kendaraan tuh	negative
sering gangguan server	neutral
pantes reting nya jlek eror trus gila klo aplikasi bgni blm siap	negative
aplikasi gagal ni udah enak pakai sambara malah diganti aplikasi kaya gini masak status pembayaran nggak respon 3 hari parah aplikasi ini	negative
dulu waktu masih sambara bayar pajak dalam hitungan detik setelah pembayaran lsg muncul link unduh eskkpp skrg setelah jd sapawarga malah lama tidak muncul2 org mau bayar pajak aja sulit ganti aplikasi bukannya lbh mudah malah makin mundur parraah	negative
ribet terlalu banyak proses ga kaya dlu yg sambara	negative
untuk sementara sangat mudah untuk cek pajak kendaraan sama seperti sambara	positive
kepemeritahan dan jualan	positive
saya sudah melakukan pembayaran pajak kendaraan karena motor saya blm balik nama saya menggunakan fitur cek kendaraan lain pembayaran menggunakan fitur qris di aplikasi dan tertulis berhasil nominal saldo pun terpotong ada email qris dan bapenda yg menerangkan bahwa pembayaran berhasil tetapi di histori pembayaran aplikasi  ada tulisan kode bayar gagal agak aneh sih padahal pembayaran sudah berhasil dan saldo pun berkurang mungkin bisa di tingkatkan lagi aplikasi nya	negative
yang bikin aplikasi sekolahnya di pohon bambu	negative
semakin ribet untuk bayar pajak kembalikan sambara yg dulu	negative
minta tolong dibenahi untuk bayar pajak kendaraan kenapa setelah di isi nomor nik dan rangka kendaraan kemudian klik selanjutnya keterangan data nik tidak sesui padahal sudah sesuai	negative
setelah bayar pajak pengambilan surat pajak motor nya bagai mana	positive
blm tau bari masuk	positive
dengan aplikasi ini sangat berguna	positive
tolong untuk pengecekan nopol yang di belakangnya ada titik jadi bisa contoh f 8996 f karena untuk saat ini tidak bisa banyak nopol kendaraan dulu yang nopolnya terdapat titik terimakasih	neutral
kunaon saentos ngalengkapan data diri teras ngaklik lanjutkan tapi sok aya wae notif beureum unprocessable entity	negative
gabisa buat cek pajak kendaraan udah bulak balik payah sistem indonesia ini	negative
app nya sangat membantu	positive
enakan yg dulu sambaranya bisa liat nomer rangka dan nomer mesinnya sangat membantu dengan jual beli motor ini mah gak asyik	negative
bagus	positive
harus lebih simpel dalam penggunaanya	positive
aplikasi yang sangat membantu dan memberikan kemudahan untuk pendaftaran sekolah ke tingat menengah atas	positive
sangat terbantu	positive
okey	positive
ok	positive
pas daftar akun gagal terus padahal data sudah sesuai semuanya ko malah ada tulisan kesalahan validasi sudah di ulang ulang tetap seperti itu gmn nih kasih bintang satu dulu toh belum baru daftar dah gagal terus mana mau menikmati layanan nya	negative
keren	positive
disuruh lengkapi data diri udah diisi tapi pas klik lanjutkan malah unprocessable entity kocak aplikasi belum siap buat digitalisai	negative
mantaab aplilkasinya keren sangat membantu coba blokir kendaraan yg sudah terjual ada menunya	positive
apa pemerintah jawa barat aja yah yang semuanya dibikin ribet mau bayar pajak pake online biar cepet aplikasinya malah ga mendukung sambara lebih bagus dari aplikasi ini	negative
aplikasi bikinan pemerintah gak ada yg bagus rata ngebug mulu eror lah dll hadeuh padahal it di indonesia jago tolonglah serius kalo bikin aplikasi	negative
pagi melakukan pembayaran pakai aplikasi sapa di indomaret atas nama oranglain dapat 2 notif  1 no pembayaran benar status menunggu pembayaran ke 2 no pembayaran salah status pembayaran gagal nelfon pihak samsat dirujuk ke wa kirim screenshoot struk pembayaran dari wa laporan ga ada tanggapan cek email pun masih tidak ada bagaimana ini apakah aplikasi fungsi dengan baik  masa kalah sama samsat jawa timur yg sudah serba fleksibel	negative
alhamdulillah bayar pajak motor dari sini baarakallahu fiik	positive
aplikasi sapa warga tidak bisa di akseskenapa	negative
tidak memudahkan masyarakat dalam penggunaan aplikasi ada baiknya dikembangkan lagi atau gunakan kembali aplikasi sebelumnya sambara	negative
untuk pelayanan sambara tidak memuaskan niat pke apk bayar online supaya lebih mudah ternyata malah di persulit dengan harus mencetak dokumen lain nya mungkin untuk selanjutnya lebih baik manual aja daripada pke apk	negative
membantu tapi belum tau semua kegunaannya	positive
daftar juga gk bisa gimana mau pake aplikasi loading terus	negative
membantu	positive
sangat membantu kalau mau ngecek pajak kendaraan pribadi maupun kendaraan dinas	positive
terimakasih	positive
lepas kepemilikan knp sulit	negative
mohon maaf bulan kemarin pajak 350 an sekarang kenapa 650an ya  sedangkan blm jatuh tempo kenapa nik saya tidak terdaftar  sedangkan motornya atas nama saya pak tlong dibantu salah dibagian mananya ya	negative
ribet asli ni aplikasi mau ngasih duit ajah di susahin ribet bro kebanyakan aplikasi	negative
good	positive
mantap	positive
server eror	negative
dengan aplikasi baru semakin komplit	positive
jadi susah ngecek pajak ngga kaya sambara yang dulu	negative
padahal aplikasi sambara lebih bagus dan lebih mudah kita membayar pajak setelah ganti sapawarga malah jadi susah banyak gangguan juga aplikasi tidak bisa di buka setatus gangguan sistem terus tolong di permudah doong	negative
pengganti sambara malah makin downgrade	negative
server gangguan terus	negative
aplikasi gak serius dikembangin mau akses muncul tidak ada koneksi terus	negative
klo bayar pajak melalui virtual account kalo di tanya polisi stnk saya gimana buat bukti bahwa saya udah bayar pajak	positive
sangat cocok untuk cek pajak kendaraan bermotor	positive
aplikasi jelek gak bisa dipakai	negative
izin bertanya apabila sudah bayar di sapawarga langkah selanjutnya kita ke samsatapakah masih banyak proses yg harus dilewati atau masih berteletele percuma juga bayar di sambaratetap aja harus ke samsat buat pengesahandan menunggu lama juga hadeeehhh gk jelas	negative
1 jika memang aplikasi belum sempurna jangan di realisasikan ke warga 2 aplikasi ini belum sempurna karena ketika saya meminta no virtual acount tidak muncul 3 serta sering menyebabkan hp menjadi lag	negative
mau cek pajak motor punya sodara gak bisakolom pengisian nomer plat tidak bisa di isi semua	negative
lierrr lahh teu asup wae data na  di uprage malah ngalierken lin ngamudahken	negative
bagong lemot	negative
aplikasinya ga bisa dipakai kacau keterangannya internet tidak terhunbung trus padahal jaringan bagus pake wifi juga sama tolong dong diperbaiki servernya	negative
rudett teu jiga bahela babari dina sambara	negative
oke	positive
data kendaraan tidak kumplit seperi apk khusus sabara tidak ada tahun kendaraan hanya ada tahun pajak saja tidak ada tahun perakitan kendaraan	negative
aplikasi sampahudah bagus bagus sambaramalah di satukan dengan sapawargakalo ada yg ribetngapain pake yg mudahblok	negative
sudah bubarin saja kalau tidak bisa memperbaiki kesalahan server mah buat apa coba dibikin aplikasi tapi tidak bisa berkembang mah	negative
udah enak pake sambara malah disuruh instal apk yg belum siapkocakk	negative
masih belum bisa di pake aplikasinya belum muktahir x ya perbaiki lagi aplikasinya jangan malah lebih buruk dari sambara	negative
mau bayar pajak aja susah disuruh regist pas udh registrasi isi data malah ada notifikasi unprocessable entity padahal pas aplikasi sambara dulu gk kaya gini semoga bisa diperbaiki karena sangat membantu utk membayar pajak terutama pajak kendaraan bermotor	negative
fast respond saya suka 7 bintang	positive
aplikasinya ga bisa di buka masih bagusan sambaraini aplikasi ga jelas	negative
eror wae ah lieur	negative
mantap	positive
harus ya ada peroses perpanjang pengiriman jg lewat pos kaya signal	negative
tidak memuskan bayar pajak online satu tahunan tp masih harus ke samsat menyusahkan	negative
aplikasinya ga bisa si buka	negative
bagus sangat membantu	positive
aplikasi tidak berfungsi dengan baik selalu saja internal server error saat melengkapi data diri	neutral
harus nya keluar tahun pembuatan supaya lebih detail	neutral
saya tidak mendapat solusi disaat mau bayar pajak tapi merasa sulit karena ktp dibawa kerja k luar daerah	negative
bayar pajak online bkn lebih mudah malah lebih ribet gx ada bedanya sama bayar pajak manualmasa mau nyetak sntk baruharus ngisi formulir lgsama nyantumin semua foto copyan berkas2 surat kendaraan sama print nan bukti pembayaran dan ngantri sama kaya yg bayar manualkiran bayar online dateng kesamsat tinggal nyetak doakmalah bayar pajak manual lbh cepet di panggilnyaapa cuman disamsat cikarang aja yg kaya gini minatau sejawabarat aturanya kaya gini	negative
oke	positive
terlalu gg gak guna aplikasinya ini sih sepertinya memang haruswajib datang langsung ke samsat nya	negative
setelah sambara gabung kesini jadi tidak muncul tahun kendaraanknpa  apa sebuah rahasia  di aplikasi rek ranmor dki komplit sampe harga jual kendaraan yg jadi acuan pajak ada terus untuk menu blokir itu sama sekali tdk bisa dipakai percuma mending hapus aja ga guna kalau ujung2nya harus datang ke samsat juga jabar payahbintang 3 aja cukup	neutral
gk bisa dibuka nyantok dilogo doang	negative
sangat membantu	positive
hantem we gunta ganti mau cek kendaraan aja harus disini enak yg dulu masih di sambara gak ribet  ini malah di bikin ribett memengggg kaga ada guna nya	negative
aplikasi engga bisa di gunakan selalu ada tulisan tidak terhubung internet padahal jelas saya terhubung internet gimana solusisnya	negative
geus ngeunahngeunah ku sambara kalah di ganti ku ieu anu makin ribet rek mayar hese t bisa wae qr rudet	negative
sambara di gabung jadi ribet mudah dulu aplikasi tersendiri	negative
aplikasi bagus lancar dan mudah di mengerti	positive
gak bisa dipake sama sekali gak bisa login gak bisa buat akun udah diarahin ke wa pun tetap hotlinenya tidak membantu	negative
min cara dapatkan kode bayar yang baru karena yang sebelumnya sudah kedaluarsa bagaimana ya sudah di coba tetap gak bisa tapi notif kode sebelumnya yang kedaluarsa notifnya masih menunggu pembayaran pembayaran pajak motor 1 tahun	negative
sangat jelek sekali kalo mau cek  bayar pajak kendaraan jadi ribet tidak konect wae internetnya gak kaya sambara simpel n gampang aneh gak makin bagus malah makin buruk	negative
server kacau	negative
bintang 4 dulu sejauh ini cukup lancar walaupun masih ada beberapa fitur terbatas serta masih dalam pengembangan khusus untuk perpanjangan stnk 5 tahunan secepatnya mohon lebih diperluas area cakupan wilayah layanan mengingat dibeberapa wilayah termasuk di wilayah saya masih ada pungli biaya perpanjangan 5 tahunan membengkak tidak sesuai dengan nominal yang tertera di sambarasapawarga hatur nuhun	positive
di sapawarga biaya detail pajak dan denda dll sudah jelas 1085800 pas bayar di samsat induk 1246000  kumahaaa pakkk erteeeeee samsat induk kuningan	negative
tidak bisa isi nomor hp	negative
manfaat sangat terbantu untuk mengetahui biaya pajak kendaraan hatur nuhun sapawarga jabar	positive
cek pajak kendaraan jadi lebih susah tidak sperti di sambara	negative
aplikasi pemerintah itu selalu bagus cepat responsif bismillah jdi asn bumn hehe	positive
di aplikasi tertera menu pelepasan pemilik tapi sama sekali tidak berfungsi	neutral
data nik tidak sesuai  ketika input nik dan 5 nomor rangka terakhir waktu pakai sambara selalu lancar	negative
kalau ngecek selalu eror tolong perbaiki lagi	negative
tiap cek pajak kendaraan selalu gangguan server klo ga siap jgn dlu release lah	neutral
plis bapakibu jangan di persulit bayar pajak jadinya males bayar ntr wargi2 jabar toh kita bayar ga minta nuhun	positive
proses pembayaran pajak motornya lama teu sagercep pas di sambara	positive
aplikasi ga berguna	negative
malh bikin repot daftr susah salah validasi trus kmblikn lgi ksemula di pisah sambara sma sapanwarga	negative
enakan aplikasi sambara ini servernya susah bgt responnyadaftar akunnya aja susahdah bagus sambara knp diganti yg ini	negative
server bapuk	negative
eror mulu apa g dirawat ni super app	negative
kelamaan loading kalo di jamjam sibuk makin lama loading nya apalagi sekarang sambara digabungkan dengan aplikasi ini malah semakin ribet mau bayar pajak kendaraan juga dipersulit aneh	neutral
servernya lemot parah utk login aja susah banget gak masukmasuk	negative
aplikasi terlalu ribet mau apa2 harus log indaftar akun kenapa ngga 1 aplikasi 1 akun dan bisa akses link lainnya mau cek plat pake daftar akun mau cek loker dsb juga sama bikin aplikasi terus dan ribet ngabisin anggaran aja bukti bayar pajak saya di sambara juga jadi ilang trus aplikasi sambara yg lama gmn	negative
mau cek pajak kaya mau daftar pinjol	negative
aplikasi sapawarga mantapp	positive
alqamdullilah bisa membantu untuk mengecek kendaraan	positive
ok	positive
sudah bagus hanya saja tentang pembayaran pajak yang 5 tahun di zaman modern ini seharusnya bisa dengan cara online juga mengenai blanko stnk dan kaleng plat nomor bisa dikirim lewat kurir karena jika dilakukan di samsat induk harus ada biaya lain seperti gosok nomor rangka mesin rp 10000 dan pasang plat nomor rp 10000 bayangkan jika sehari saja yang daftar 500 kendaraan maka hasilnya 500 x 20000  10000000 berapa jika sebulan atau setahun	positive
good	positive
mantap mempermudah ayar pajak kendaraan	positive
apa sih gajelas mau bayar pajakcgonta ganti app tp malah ngelag blank terus	negative
memudahkan pelayanan publik jawa barat	positive
saya kasih bintang 5 kalau sudah bayar lewat online nanti pembaruan stnk nya gimana kak	neutral
sangat puas sekali	positive
app masih ga guna masih dibikin ribet harus pengesahan segala harus ke samsat lgi mending saya kasih bintang 1 biar diganti app yg lebih bermutu lgi dan memudahkan yg taat wajib pajak	negative
ini itdevlover nya real interviw atau orang dalamnyogok	negative
data kendaraan yang masuk yang sesuai dengan data pribadi kok ngaco ya ada dua data kendaraan yang tidak sesuai dengan data saya ngaco nih aplikasi lalieurlah	negative
oke	positive
terimakasih	positive
apakah ada yg sama di cek buat motor gk bisa nomor tidak di temukan	negative
mantap satu aplikasi berjuta informasi	positive
selama ini lumayan ok	positive
hanya sebuah kesalahan yang saya dapatkan dari aplikasi ini	negative
mantap ok	positive
maksimalkan dulu baru di publikasikan untuk warga jabaraplikasinya bener tapi pas kita mau isi kolom kecamatan malah tidak bisa	negative
keren asli moga tambah lebih baik lagi jabar jwaraaa	positive
gagal login tros padahal udah ada sambara sekira mya hanya bikin asal2an bgs ndk usah malah mempersulit bukan mempemudah kacau	negative
sae pisan pokona top weh	positive
aplikasi ny bgs  membantu  tpi gk bisa download bukti stnk ny	positive
bukti pembayaran tidak muncul tidak seperti apk sambara	negative
mantap sangat membantu	positive
mantul	positive
ini aplikasi ad cs aktif g  soalnya saya mau lepas kepemilikan kndaraan statusnya sudah berhasil setelah menunggu verifikasi dan hasilnya bukan milik saya lg tp d verifikasi ulang bgaimana ini mmbingungkan mlh menunggu verifikasi lg  tlong info supaya clear selesai trms	negative
aplikasi tidak masuk setelah penggunaan beberapa jam	negative
aplikasinya sudah bagus mudah dimengerti hanya untuk servernya tolong diperbaiki dan ditingkatkan soalnya saya gagal terus mau blokir kendaraan selalu muncul  server sibuk coba beberapa saat lagi	positive
mantap jabar juara	positive
masih banyak kesalahan di dalam aplikasi ayo pemerintah di tingkatkan lagi kinerjanya	negative
mantap apk sekarang	positive
proses cepat dan lebih simpel untuk bayar pajak kendaraan bermotor nya  sukses selalu	positive
bayar pajak motor kudu ke samsat juga buat pengesahan kenapa gk kaya kota lain aplikasi nya yg harus nya fleksibel mempermudah ini mah sama aja ujung nya kudu ke samsat buat pengesahan	negative
sampurasun tahun lalu bayar pajak melalui sapa warga tahun ini niat bayar pajak lagi melaui sapa warga namintidak jadi karena beda ketika di cek langsung melalui layanan situs bapenda jabar di sapa warga kenapa pajaknya di hitung dua tahun sementata di bapenda hanya satu tahun aplikasi sambata dan sapa warga nya mesti di perbaiki kembali supaya lebih akurat hatur nuhun	negative
benerin tuh fitur bayar pajak kendaraan nggak muncul2 informasi pajak kendaraannya	negative
lebih bagus dari aplikasi sambara	positive
pembayaran via virtual akun nya cuma ada bni aja	negative
rumit lebih mudah samabara coba ke indomart alfamidi gak bisa semua gak kaya sambara dulu	negative
	positive
mau lepas kendaraan bermotor pak mimin nunggu verifikasi lama betul berapa jam sampai berapa hari ini komplain via wa balasannya tdk seperti yg kita inginkan terimakasih	positive
lepas kepemilikan itu buat apa ya apa buat blokir kepemilikan ya	neutral
untuk yg pake apk ini buat bayar pajak pengalamanku jadi setelah dapat kode bayar langsung bayarnya di esamsat toko pedia alhamdulillah aku berhasil bisa kok	positive
ok	positive
ok	positive
oke	positive
mantap	positive
aplikasi tidak bisa berjalan lancar seperti sambara selalu salah pas isi nik dan isi 5 angka terakhir nomor rangka setelah klik tombol selalu muncul data nik tidak sesuai tolong dibenahi segera masalah sudah tertangani aplikasi berjalan dengan lancar terima kasih	positive
bgus	positive
semoga bermanfaat untuk kita semua	positive
saya edit jd bintang 5 karna sambara sudah ada tahun dan tipenya	positive
mantap	positive
	positive
malah jadi tambah ribetsusah pake aplikasi inibagusan aplikasi sambara mudah dan jelas	negative
aplikasinya bagus satu aplikasi dalam genggaman cuman sayangnya pake fitur aduanwarga lapor malah dialihkan ke sp4n terus fitur aduanwarga fungsinya apa kalo dari sisi pemprov tdk dapat intervensi ke institusi dibawahnya	negative
cuman buat ngecekan aja gak bisa di sambara udah gak bisa pindah kesini sama aja mau log in aja server erorr mulu gimana mau mempermudah	negative
aplikasi berjalan smooth semua fungsi tidak ada error sangat membantu bangga menjadi warga jabar terimakasih yaa tingkatkan lagi kinerjanya salam dari kuningan	positive
tapi masih belum bisa mudah untuk dipahami	positive
tolong beri kmdahan dlm kepengurusan pajak 5 thn secara online gpp ada ongkir pos juga kendaraan yg sdh bernomor polisi tanda nya sah secara hukum untk berkeliaran kan jd gak usah gesek ulang per 5th dgn sistem ini mengurangi calo dan waktu yg lebih hemat semoga direalisasikan oleh samsat nya ini terobosan baru loh hayu jabar pindah ka digitalisasi	negative
kenapa sih gunta ganti terusjujur aku lebih nyaman dengan aplikasi sambara dari pada aplikasi ini	negative
kok jadi ampas gini mau pajak susah pemerintah nya bagaimana ini kemunduran sdm apa	negative
sangat membantu	positive
bagus	positive
developer tidak user frendly	negative
tolong tambahkan keterangan tahun kendaran bermotor	neutral
setiap mau validasi data gagal terus	negative
masih ada bug saat ini belum bisa untuk pembayaran pajak pnbpstnk	negative
excellen aplikasi	positive
alhamdulillah sekarsng udah bintanf 5  karba reqwes saya sudah di respon dan sudah ada taun pembuatan  ini sangat membantu terimakasih	positive
praktis tapi lebih praktis lagi kalo bayar pajak  surat pengesahan nya di antar kurir pos ke alamat sendiri agar tidak datang ke samsat lagi	positive
saya juga ingin beri masukan saran dan permohonan semoga tahun pembuatan kendaraan bisa muncul di sapawarga biar lebih jos karna itu sangat membantu jika terlaksana  terimakasih semoga setelah lebaran nantu update ada perubahan taun pembuatan akan muncul	positive
bagus semuanya kalau bisa lebih di tingkatkan lagi dan untuk mengecek kendaraan dan harga jual kendaraan di cantumkan	positive
aplikasi pajak sambara diganti aplikasi yg kmrn sebenarnya cukup bagus dan sederhana mudah 2an aplikasi yang ini lebih bagus dan cepat loading nya mksh	positive
tidak memudahkan tetap aja ada kendala data tidak cocok padahal sambara yg dulu sudah oke	negative
ribet bangetsemua di jawab mesin mau komplain direc susah tolong perbaiki min mau bayar pajak kendaraan malah di bikin susah kayak gini gak bayar pajak di denda naudzubillahimindzalik	negative
	positive
bagus	positive
kebanyakan aplikasi jadi ribet dioper sana dioper sini dari e samsat harus ke sambara eh dioper lagi di sini pdhal cuma mau dpt kode bayar pajak doang	negative
jabar kebanyakan aplikasigonta ganti melulubikin pusing jadwal samsat keliling jadi tidak adajadwal di web kurang update padahal pelayanan samsat keliling sangat membantuini malah bikin pusing tambah terus aplikasi lebih bagus aplikasi sambara yang lama dan kemarin saat ramadhan 2024petugas datangnya leletmasa pukul 930 baru datangpetugasnya tidak profesional	negative
no rangka dan mesin yang sebelumnya di sambara dicantumkandisini tidak mohon di lengkapi lagi	negative
aplikasi sambara di satukan di sapawarga malah jadi sulit terutama ketika saya ingin membayar pajak kendaraan sebelumnya mudah syaa bayar pajak di aplikasi sambara tetapi sekarang diubah harus lewat aplikasi ini malah server sering down dan muncul tulisan tidak ada koneksi internet padahal dipakai buat internetan lancar aja	negative
bayar pajak via error trus  bayar via indomaret tidak langsung update pembayaran	neutral
bayar pajak kendaraan lain gak dapat eskkp gimana cara unduh nya waktu dulu pake aplikasi sambara dapat buktinya tinggal di cetak akhirnya dapat juga eskkp nya biarpun lambat bintang nya tambah dikit dulu aja nanti kalau bisa semudah dulu tambahin lagi	neutral
bagus banget sangat membantu	positive
mantap	positive
bagus jelas	positive
sapawarga sangat membantu utk warga yang perlu informasi mengenai banyak hal	positive
sapa warga is the best	positive
bagus bangeut bs membantu masyarakat	positive
aplikasi ini sudah oke hanya saja untk kegiatan ketua rw hny bs d like dan d komen oleh sesama ketua rw saja warga biasa tidk bs like dan komen kgiatan rw trsebt jd minimal nya wrga bys d khususkn untk bs like dan komen akun ketua rw masing	positive
bayar pajak menggunakan dengan metode kode gak bisa terus dengan keterangan kesalahan request tolong di fix dong	negative
aplikasi bagus yaman	positive
bagusan sambara	neutral
sudah bayar via qris sukses pembayaran sesuai nilai pajak tapi di aplikasi sukses dengan nominal 0 bukti bayar pajak juga gak muncul di aplikasi dan di email namun cek pajak terkini di aplikasi pembayaran sudah masuk gimana ya untuk proses pencetakan kalo kasusnya seperti ini ada yg sepengalaman	negative
lumayan cukup membantu tapi untuk pengecekan pajak kndaraan harus nya di sertai taun dan merek dari kendaran tersebut biar lebih jelas lagi info nyatrimakasih	neutral
aplikasi aneh udah bayar pajak 1tahun tapi ga ada data nya malah ngeblank di riwayat pembayaran gimana mau cetak ke samsat nya coba	negative
pajak kendaraan sudah berhasil d transfer tp belum jg d ksh eskkp ny udh coba hubungi hotline ny jg pdhl udh 1x24jm  mohon d bantu	neutral
koq gw slalu ragu sama pelayanan dri pemerintah ya	negative
gara2 pindah kesini saya jadi terlambat bayar pajak soalnuya kode bayarnya ga bisa di bayar mau di indomaret di bank udah bolak balik tetep ga bisa mendingan yg dulu pas di sambara gada kendala kaya gini	negative
rek menta reset kode acan ge kudu ka cs chatgusti nu agung meuni slow responiye teh rek mayar pajakaplikasi sama sdm cs bapenda kurang memuaskan tolong diperbaiki	negative
sya mau bayar knpa gangguan mulu yahh mohon d perbaiki dong	negative
aplikasi masih lemot	negative
lamaaa bangettt loading nya	negative
masa selalu ada tulisan tidak ada koneksi internet saya sudah pakai wifi sm kuota tetap saja tidak ada koneksi internet apk macam apa kaya gini balikin lagi aja ke sambara	negative
sedikit perbaikan untuk pembayaranketika sudah dibayarkan oleh pemiliksebaiknya lgsg proses acctanpa harus menunggu lagimohon untuk di perbaiki lagi yah jd sistem nya autodebit bayarlgsg proses selesai makasih	positive
setiap mau buat akun selalu ada tulisan terdapat kesalahan request	negative
tida ada koneksi terua padagal sudah pake wifi	negative
ok	positive
sangat membantu	positive
