kok ga bisa ya aplikasi sapawarga di suruh perbarui terus ini bagaimana ya	positive
ok	positive
sangat membantu	positive
keren uy	positive
alhamdulillah dihari jum at 15 desember 2023 aplikasi ini membantu kesulitan saya bayar pajak dri pagi ga bisa skrg mau byar jdi bisa	positive
sangat bagus banget	positive
keren banget	positive
bagus bingitz aplikasinya simple dan banyak informasi yang insightfull	positive
mantap	positive
dapat solusi saat ini juga mantap sapawarga	positive
keren sapa warga banyak aplikasi yang sangat bermanfaat	positive
sangat memudahkan	positive
loading teruuuuuus	negative
barusan saya bayar pajak kendaraan jadi sangat mudah dan cepat ingin tahu beberapa info lebih lanjut via wa juga direspon dgn cepat hatur nuhun pisan	positive
aplikasi apaan mau bayar pajak kendaraan aja daftar online nya susah gangguan teroooooooos	negative
ok	negative
keren	positive
terus update	positive
sementara saya kasih bintang 5 baru pakai nanti kalau kurang lancar bintangnya saya cabut	positive
masih bayar biaya bbn program 16 oktober smpe 16 desember	negative
oke banget	positive
semakin mudah bayar pajak ranmor	positive
flash banget bayar pajak sangat mudah dan cepat hatur nuhun	positive
mantap	positive
sangat membantu bagi kami rw jabar	positive
baguss untuk jabar	positive
laur biasa mantap	positive
mantap	positive
ni aplikasi ga jelas banget knp sih aplikasi buatan pemerintah rata2 kaya gini banget	negative
perjuangan tidak menghianati hasil	negative
aplikasinya cukup membantu terutama saya yg kerja jauh dari daerah kendaraan saya ber asal jadi tinggal bayar dan pulang kampung tinggal cetak	positive
aplikasi ini sangat bermanfaat bisa blokir kendaraan secara online tidak perlu jauh jauh ke samsat	positive
mau byr susah bgt kendala teknis terus dah gitu suka offline	negative
bagus	positive
maksakeun	negative
aplikasi nanahaon loba eror	negative
mayan	neutral
aplikasinya payah sebenarnya bisa oke aplikasinya tapi you know lah fix langsung uninstall	negative
notif kendala internet muncul terus sehingga aplikasi tidak bisa proses dengan baik apa perlu vpn untuk menjalankan aplikasi ini atau butuh pengaturan dns tertentu tolong segera perbaiki supaya bisa digunakan	negative
pas mau blokir kendaraan di step terakhir nya memproses terus ditungguin berjam2	negative
aplikasinya kurang responsif mau blokir stnk coba berkali kali tdk berhasil	negative
baik	positive
seandainya ada untuk pengesahannya bisa online juga biar gak ribet tolong adain untuk pengesahannya juga	positive
masih belum siap rilis	negative
hese di buka aplikasina waaa	positive
bagaimana dg fitur membayar pajak a n orang lain apa bisa	neutral
sangat membantu mudah2an ke depan nya untuk pengesahan nya bisa dilakukan dikantor samsat mana saja	positive
akhirnya pake aplikasi ini buat bayar pajak motor secara online mudah an sukses lancar barokah thx ajkk	positive
ok	positive
aneh aplikasi pemerintah tapi sering error	negative
jika kita sudah membayar pajak tahunan lalu kita belum melakukan pengesahan selambat lambatnya dlm 30 hari ke samsat terdekat untuk mendapatkan skkp karena alasan kita di luar negeri apa tanda struk itu masih berlaku dari bank sebagai tanda bukti pembayaran	negative
aplikasi bagus cuma pas request kode pembayaran muncul pesan kesalahan terus mohon perbaiki lagi males lewat samsat kecamatan dendanya suka gede gk sesuai data	negative
tidak akurat klw ngecek untuk lima tahunan ke atas gak bisa bantu jng di download	negative
mau blokir kendaraan yg udah dijual aza ribet hrs pake kwitansi jual beli harus pake foto wajah tolonglah jgn dibuat ribet dan kita pun gak mungkin ngeblokir plat kendaraan klo kendaraannya masih dikita jd tolong buat simple kaya dulu disembara hanya update mskin no kendaraan dan rangka beres gak hrs pake kwitansi jual	negative
n cc fgdharmawan	positive
hatur nuhun sapawarga semakin mudah	positive
tidak bisa login	negative
sarua na teu guna siga sambara loba aplikasi ari k pake hanteu	negative
keren	positive
hadeeeuuh app nya banyak masalah sangat tidak nyaman loadingnya lama sekalinya kebuka gangguan sistem mau daftar invalid mau login invalid mau bayar pajakpun malah gangguan sistem bijimana ceritanya ini	negative
memudahkan masyarakat saya sebagai bapak rw 06 sindangmekar merasa sapawarga semakin baik dan semakin bermanfaat untuk masyarakat jabar khususnya	positive
mantap sih bisa mengakomodir kebutuhan saya untuk layanan pemerintahan terutama bayar pajak motor event2nya juga selalu up to date	positive
emang boleh aplikasinya sekeren ini keren banget banget bintang 10 inimah	positive
gaguna bgt asli nih apk	negative
lengkap semuanya segala info ttg jawa barat ada di genggaman	positive
kereeen serapi ini aplikasi pemerintah	positive
informasi didieu buat wargi2 bandung	positive
lepas kepemilikan msh dlm perbaikan trus dh 2 minggu ini gk kelar kelar	negative
kebantu war tiket	positive
informatif	positive
mantap	positive
bagus	positive
nuhun kebantu ppdb kemarin	positive
bagusss bermanfaat	positive
aplikasi yang memudahkan	positive
sangat bgus aplikasinya dan berguna	positive
semakin maju digital jabar	positive
mantap	positive
pkona mantaap	positive
sangat ramah dan gesit	positive
keren	positive
mantap	positive
mantap	positive
cakepppp abiezzs	positive
kerenn	positive
mantappuu jwaa	positive
good	positive
keren	positive
keren bangett aplikasinyaaa	positive
terima kasih	positive
mantap	positive
jabar good	positive
aplikasi yang sangat bermanfaat mantaaap	positive
ok	positive
kerenn aplikasinya	positive
bagus sekali	positive
keren	positive
layanan mantap	positive
aplikasi yang sangat berguna	positive
niceee	positive
mantap bgt	positive
aplikasinya lengkap event nya juga bagus dan praktis digunakan	positive
informasi kumplit	positive
menarik	positive
mantap	positive
bagus memudahkan segala urusan administrasi bisa juga beli tiket	positive
okay	positive
keren appnya	positive
mantap	positive
mantapp	positive
mantap	positive
mntaaaaab memudahkan	positive
aplikasi layanan publik yang baik membantu warga jawa barat	positive
mantab	positive
sangat membantu warga jawa barat	positive
dengan sapawarga semua informasi wjf dapat diketahui dengan mudah	positive
keren	positive
mudah digunakan lengkap segala informasi ada	positive
well donee	positive
makasih	positive
luar biasa mantap pisan euy	positive
makqsih	positive
mantap jiwa	positive
keyen	positive
apk yg bgus sso	positive
praktis buat event jabar	positive
mantapp	positive
aplikasi sangat membantu	positive
berguna untuk bayar pajak kendaraan motor	positive
bagus buat masukan dan gampang	positive
aplikasi yang informatif dan membantu wargi jabar	positive
bagus cukup membantu	positive
bagus banget ini aplikasi	positive
the great one	positive
sangat membantu	positive
aplikasinya keren aku bisa dapat tiket konser gratis terima kasih pak gubernur terima kasih diskominfo jabar	positive
aplikasi keren lebih terta kedepannya	positive
aplikasi terbaik	positive
nuhun bisa dapet tiket	positive
sangat membantu sekali	positive
sangat membantu warga bandung	positive
layanan bagus sekali simple	positive
sangat membantu warga jawa barat	positive
mantap semakin juara	positive
keren sangat membantu warga jabar	positive
sangat bagus dan mendidik	positive
sapawarga yessss nuuhunn pisan	positive
sangat membantu	positive
aplikasi yang sangat membantu untuk pelayanan masyarakat	positive
ajib	positive
aplikasi bagus banget	positive
bagus sekali	positive
waw keren	positive
mantap	positive
seruu	positive
kuy ah	positive
trimakasi sapawarga	positive
aplikasinya keren sangat membantu	positive
sangat membantu	positive
bagus	positive
aplikasi yang memudahkan warga jabar untuk tau informasi terupdate dan layanan publik secara digital pelayanan jadi lebih praktis	positive
aplikasinya bagus jd lebih mudah untuk bayar pajak	positive
keren gercep	positive
keren	positive
ntaps	positive
keren	positive
	positive
membantu warga jabar	positive
sangat baik	positive
super banget	positive
ok bgt	positive
worth it	positive
gmna ya ini data saya belum juga di verifikasi	negative
sapa warga merupakan ajang silahturahmi khususnya untuk rw se jawa barat semoga sapawarga lebih maju dan sukses	positive
mantapz	positive
ini aplikasi menyebalkan sekali mau blokir kendaraan aja susah bgt msh mendingan sambara yg lama deh coba sblm dilaunching utk publik diperbaiki dan disempurnakan dl fitur2nya payah	negative
kebanyakan error	negative
aplikasi sampah	negative
submit blokir kendaraan lepas kepemilikan sudah dicoba berkali kali gagal terus	negative
baik	positive
terimakasih banyak sapa warga pelayanan sangat maksimal	positive
sapawarga akan lebih membantu dalam informasi program aflikasi rw jawa barat	positive
okelah untuk daftarkan pajak 5 tahunan drive thru ya tinggal semuanya disatukan dari disdukcapil kua pasport pendidikan dan kesehatan	neutral
sapa warga ok banget	positive
good	positive
saya mau blok kendaraan tapi pas di menu lepas kepemilikan waktu masukan plat nomer kendaraan harus 8 character sedangkan sy punya dan rata2 di daerah sy 7 character mohon di perbaiki	negative
aplikasinya bagus sangat bermanfaat	positive
ini tolong donk saya mau bayar pajak di gerai modern gk bisa mulu keterangan nya server tidak menjawab ini gimana mau bayar saya	negative
sangat membantu dalam mancari informasi seputar jabar serta dapat melakukan pembayaran kendaraan bermotor dan tiket wisata	positive
udah nyoba beberapa fitur yg ada di sapawarga seperti blokir kendaraan pesan tiket museum aljabbar dan sangat membantu sekali ditunggu untuk fitur baru lainnya	positive
untuk pengajuan proses pelepasan stnk motor karena hilang atau sudah tidak memiliki kendaraan bermotor lagi berapa hari sih saya sudah melakukan pelepasan stnk agar di blokir tapi statusnya blum terblokir	neutral
belum bisa menggunakan tiket galeri al jabbar	neutral
aplikasi sangat bermanfaat tim support yg sigap mampu menyelesaikan masalah dengan cepat	positive
terus aja eror sedang diperbaiki aja terus bisa normal malem malem cuma bentar lagi eror lagi niat nya biar bayar pajak mudah malah sulit	negative
membuat akun nya kenapa susah banget selalu ada keterangan terjadi kesalahan request	negative
tidak bisa daftar sadar ka jabar terutama pas bikin password selalu saja gagal sudah saya kirim masukan di feedback semoga cepet diperbaiki	negative
harus lebih baik melayani warganya	positive
sae pisan ieu aplikasi teh tos nyobian kanggo bayar pajak kendaraan bermotor pkb lancar oge aplikasina sateuacanna nganggo sambara ti 2021 2022 lancar taun 2023 eror wae singhoreng ngalih di apk sapawarga mantap hatur nuhun ieu apk sangat memudahkan wargi	positive
aplikasi sapawarga ini sudah 3 hari error mau ngecek pajak tidak bisa gantii saja pakai sambara simple dan proteksi kendaraan mudah	negative
coba sebelum dirilis ke production di tes dulu sama qa masa aplikasi terus terusan menampilkan pop up tidak ada jaringan lawak banget jaringan bagus gambar di aplikasi bisa di load tapi pop up tidak ada jaringan muncul mulu	negative
mohon di perbaiki aplikasi nya pembayaran sudah di lakukan dengan qris tapi di aplikasi belum terbayar terus stasus nya untuk pengaduan juga belum jelas	negative
sae pisan	positive
mau bayar pajak motor online tapi data kendaraan tidak keluar saya bertanya lewat wa ternyata nomer nik yang saya masukkan di aplikasi kurang satu angka nol jadi tidak terdeteksi setelah diubah langsung keluar data kendaraannya	positive
pembayaran pajak kendaraan pake qris tidak bisa terdeteksi real time	negative
payah bayar pajak updatenya seminggu sekali jadi bolak balik samsat	negative
crash terus aplikasinya	negative
ga jelas selalu keluar notif tidak ada sinyal jd auto uninstal	negative
program listrik bersubsidi	positive
aplikasi yg sangat membantu lepas kepemilikan kendaraan bisa dilakukan di rumah	positive
sofar lancar2 saja memudahkan pembayaran pajak kendaraan bermotor kapan dki punya super app kaya gini ya	positive
tidak bisa regiatrasi muncul error kesalahan validasi namun tidak dijelaskan apa yang salahnya jadi membuat saya bingung	negative
sudah bayar pajak tahunan melalui online sapawarga tapi pas pengesahan stnk masih dibutuhkan bpkp asli tolong di permudah lagi percuma bayar online kalau persyaratan sama saja kaya ngurus offline	negative
terima kasih sudah membantu kami dalam memudahkan akses birokrasi baik itu informasi seputar jabar taupun bantuan kemanusian sukses selalu	positive
hotline via instagram sangat garcep untuk membantu dalam persoalan	positive
keren	positive
lebih baik uninstal	negative
tolong tambahkan fitur adminduk memperbaiki dokumen yang ralat	neutral
gak bisa untuk cek pajak motor nopol lain gmn sih menyulitkan untuk saya yang ingin cek pajak nopol lain cek jatim mudah	negative
udah bikin akun tapi pas login gak bisa trus karna ada pesan eror udah coba ganti sandi tetep eror gak bisa masuk padahal email dan sandi sudah benar	negative
sering keluar pop up internet tidak tersedia	negative
mau cek pajak motor eh data tidak ditemukan melulu	negative
mau bayar pajak kendaraan tapi ngga ada kendaraan saya	negative
cukup baik dan membantu terlebih seputar info2	positive
di spam tidak ada koneksi internet padahal ada lhoo	negative
bukan seperti aplikasi pemerintahan terlalu bagus	positive
aplikasi belum siap dipake dan gak jelas gak bisa masuk ppbd periksa kembali internet anda udah jelas jaringan bagus	negative
apk nya error mohon bantuan nya lagi ngecek ppdb susah mo pencet sekola mah tunggu sebentar ini mah bukan sebentar tapi berjam jam saya tunggu	negative
server di apk ini sampah tiba tiba gak ada sinyal dan saya mau cek hasil ppdb aja susah banget di bagian filter sekolah nya sangat lama dan apk ini menyedot lebih banyak data kouta daripada apk media sosial	negative
cacat banget lawak server ngelag mulu	negative
gaguna	negative
gangguan	negative
pas mau daftar selalu ada tulisan periksa koniksi melulu nih min gimana	negative
tdk bisa di gunakan	negative
sangat membantu terimakasih sapawarga	positive
aplikasinya simple dan sangat membantu	positive
setiap buka aplikasi ini selalu muncul notif tidak ada koneksi internet ini ganggu banget jadi susah mau pakai aplikasinya	negative
daftar akun aja susah gangguan meluluk masak iya kudu pake calo juga	negative
gini dongg harusnya dari dulu jabar punya aplikasi kerenn gini saya org nya males sama yg ribet gara gara apps ini jd lebih mudah buat urus semuanya jabar terbaik lah pokokna	positive
aplikasinya mudah dipakai dan ga ribet memudahkan untuk bayar pajak online walaupun untuk cetak fisiknya harus tetep ke outlet samsat	positive
sapa warga yang terhormat saya mau tanya apakah sapa warga sedang perbaikan ko saya tidak bisa login terus ya	negative
sapawarga cukup handal	positive
wahh mantapppp	positive
aplikasi yg bagus memiliki tampilan yg sangat menarik skli bangga jadi warga jawa barat terus tingkatkan u membri kmudahan bagi seluruh warga good	positive
alamat email sm password udh bener malah gagal trs app aneh	negative
sudah daftar berhasil tapi pas login account disable knp yaa	negative
terimakasih sudah diperbaiki	positive
ppdb tahap 2 sudah berjalan tapi aplikasi sapawarga gak berfungsi gak update perkembangan data siswa sekolah percuma adanya aplikasi sapawarga	negative
aplikasi gak jelas selalu muncul pop up notif tidak ada koneksi internet sehingga sangat mengganggu dan aplikasi tidak bisa digunakan padahal koneksi internet cepat dan stabil baik wifi rumah maupun data seluler coba instal di tab pun sama saja aplikasi sambara pun saya suka error dan maintenance payah	negative
sangat bermanfaat	positive
sangat memudahkan warga untuk mengakses layanan publik yang lebih praktis	positive
udh login selalu disable terus sampai 3 x lebih bikin akun cuma buang buang data dan waktu kecewa banget sebagai warga jabar kalau bikin akun yg benar lah	negative
mau daftar tapi gagal sudah masukan 2 email baru berbeda tapi notifikasi nya tetap email sudah terdaftar	negative
aplikasi nya sangat membantu rencana mau check kendaraan saya biasa bayar pajak via online via app sambara tokopedia lanjut pengesahaan di kantor samsat tapi app sambara sepertinya lg error setelah saya check notif nya data tidak di temukan setelah saya download dan install applikasi ini sapawarga ternyata bisa akurat sekali data nya terima kasih sangat membantu	positive
saya rw 06 desa girinata kec dukupuntang kab cirebon aktif sapawarga dari tahun 2020 sampai sekarang hp lama rusak pas ganti hp yang baru susah masuk sapawarga	negative
ga guna sering bug dan invalid process terus khas goverment apk sampah	negative
mudah mudahan lancar aplikas nya	positive
saya daftar sdh isi alamat email pasword data pribadi dll saat akan coba buka account tdk bisa keterangannya occount disable saya coba kluk daftar lagi saat masukkan alamat email asa keterangan alamt email sdh digunakan bingung sayahhh mo beli tiket ke museum buat anak kok serumit ini ya	negative
alus da nyieun mah teu bisa	positive
gak bisa di buka malah nge blank doang	negative
di perbaharui malah ga bisa login	negative
super apps untuk jabar juara yang menyediakan informasi dan inovasi di jawa barat wajib punya dan login ke aplikasi semua layanan dalam satu genggaman	positive
apknya kurang mendukung bapak ibu gak tau apa bapak ibu pelupa masa iya akun logout sendiri mau bantuan tapi gagal mulu	negative
link verifikasi gagal terus	negative
memudahkan saya sebagai warga jabar tingkatkan lagi	positive
gak bisa daftar akun pas klik tombol simpan dan lanjutkan muncul peringatan periksa kembali koneksi internet anda gimana nih sudah banyak instansi yg rekomendasiin aplikasi ini tp masih blm bs di akses masyarakat huhhh	negative
aplikasi sekelas pemprov koq gini amat ya mau buka fitur ppdb aj katanya tahap 2 belum dibuka padahal sekarang dah lewat satu hari	negative
sgt membantu	positive
gak bisa daftar akun error terus tolong donngg	negative
bagus	positive
tiap masuk acount disabled kirain salah masukin pasword tau nya emang aplikasi nya kualitas burukk ngabisin waktu doang donload malah tidak bisa di gunakan	negative
semenjak di update jadi gabisa login kenapa padahal saya butuh lihat loker disitu	negative
kenapa saya ga bisa login min	negative
aplikasi nya bagus cuman dari bantuan hotline nya pada kemana ga ada balasan chat di wa ga ada respon	neutral
mau beli tiket masuk galeri rasul habis terus	neutral
aplikasi tidak beguna mending hapus slamanya dari playstore awal daftar 3 jm baru bisa 4 email 2 no hp melayang stelah bisa daftar tiba eror ahirnya ga bisa login alesan paswor salah padah benar satu hari saya coba lagi malahan dinonaktifkan akun saya awas nya data ktp saya disalahgunakan	negative
aplikasinya bagus cuma setiap buka kegiatan rw g pernah muncul gambar kegiatan	negative
alhamdulillah sekarang sudah lebih baik aplikasi nya ayo bangkit bersama wargi jabar	positive
te niat pisan web teh	negative
server yg dipake server apa cek hasil ppdb ga muncul2	negative
email n password ga sesuai udah pilih bantuan lupa password udh masukin password baru tetep gagal login	negative
kenapa mau pembaharuan sapawarga tp install diperangkat lain apa maksudnya ya so jd sy gk bisa buka sapawarga tks	positive
ketika daftar dan disuruh verifikasi link yang dikirim ke email tulisannya malah link verifikasi sudah tidak valid di coba dikirim ulang dan di klik lagi di email tetep aja linknya tidak valid kok bisa	negative
saya salah satu ketua rw di kabupaten bogor hp yg dari pemprov sdh ga bisa support aplikasi sapawarga ini baru ganti hp awalnya bisa log in normal baru 2 mingguan sudah ga bisa log in lagi disuruh install di perangkat lain hp lama udah tau ga bisa support aplikasi sapawarga di hp baru juga ga bisa login lagi eeyyy yg bikin ini aplikasi tolong ya sdh berkali kali aplikasi ini eror diperbarui jg ga ngefek susah log in apalagi aplod poto kegiatan rw yg ada hp jadi nge hang norak ah	negative
aplikasi sudah di instal pas klik d aplikasi sdh di instal tapi saya mau buka kok minta instal ulang	negative
susah ga ngerti maunya gimana	negative
gimana ini kok ga bisa masuk ajah min	neutral
kenapa tidak dapat terinstal lagi suruh di perbarui tadi tidak terinstal samapi beberapa kali	negative
aplikasi sepertinya bagus tapi pelayanan hotline nya gak ada coba perbaiki sistem pelayanan hotlinenya sistem dibuat untuk mempermudah bukan untuk syarat biar keliatan keren	negative
terus aja periksa internet data cache dah d hapus angger knh aplikasi juga udah bosen copot pasang copot pasang hadeuh nepak tarang ini mah punten ah bintang na hiji we	negative
aplikasinya sebenernya bagus cuma kalo gabisa dibuka ya percuma juga udah daftar di loker semua data udah di isi pas besoknya udah gabisa dibuka lagi errorrrrrr terussss jadinya aplikasi ga guna	negative
gak bisa login salah pass mulu padahal udah bener di coba buat pass baru jawabnya tidak valid terus udah hapus data dan chache sama aja kagak bisa di pake	negative
kenapa pas mau pembayaran eror trus ya	negative
trims	positive
server tidak merespon server tidak merespon perbaiki lah bangke	negative
aplikasi pemerintah tuh ga ada yg bener dana nya aja m m an bikin aplikasi kaya ee	negative
saat klik setuju aplikasi hanya loading doang pdhl buka app lain lancar mhn diperbaiki	negative
susah login	negative
ripuh bos aaah ribet pengen disiplin bayar pajak gee	negative
gimana kali ini aplikasinya bikin bingung saya mau bawa rombongan pengajian 59 orang ke masjid al jabbar pesan tiketnya habis terus terus di batasi hanya 5 orang disetiap sesinya tolong dong kirim kan informasi lebih lanjut masalah y saya mau bawa ibu ibu rombongan pengajian gimana caranya agar bisa masuk k sana apa kita pesan tiket dahulu atau langsung aja ya makasih	negative
kenapa ya susah banget ganti pasword	neutral
info yg sgt membantu the best	positive
fitur masih banyak yg blm berfungsi misal pembayaran pajak online	neutral
menjadi lebih mudah	positive
muncul pop up tidak ada koneksi internet padaha koneksi lancar	negative
saya mau bayar pajak tapi tulisamnya kesalahan request	neutral
a kenapa yah pas udah bikin akun yeh tinggal antosan verifikasi abi teh kaluar ti aplikasi weh pas asup deui kudu nyien deui jadi abi teh bingung kumaha tah a	positive
di info sekolah slb ga ada hal kecil sih tapi penting	negative
tidak bisa masuk ke akun tidak mendapatkan e mail verifikasi dan akun ter disabled sudah mencoba hotline wa tapi langkah yang diberikan tidak membantu	negative
keluar mulu dari aplikasinya	neutral
service unavailable pas verifikasi email	negative
susah di gunakan	negative
terima kasih terbantu untuk ingat waktu pembayaran pkb	positive
kirain bakalan berat ringan banget aplikasinya di hp saya redmi 8 keren terus kembangkan kang	positive
sangat jelek aplikasi yang susah login sangat mengecewakan jelek	negative
1 aplikasi utk semua semoga selalu update	positive
bug bug aplikasi tak guna deplover pintar	negative
masalah koneksi terus padahal lancar jaya koneksi nya	negative
bagus jelas akurat gak seperti sambara eror pernah saya pake apk itu duit saya kurang jadi hari berikutnya kembali lagi mana antri no awal semoga sapawarga tetap konsisten yang gak bisa memakai apk ini anda belum paham cara ngetik nya	positive
baru juga daftar akun langsung di nonaktifkan parah pisan	negative
meni dipisah2 aplikasi teh atuh tos we hiji	neutral
ko mau pesen tiket galery slalu habis emnk cara nya gimana ya kak	positive
parah nih tiket ke galeri rasulullah selalu habis padahal sudah di tongkrongin jam 12 malem mungkin cuma buat warga jabar saja ya yg boleh ke galeri rasulullah jadi diluar warga jabar gak bisa akses tiketnya selalu habis dan habis kecewa sekali	neutral
saya sudah buat akun dan aktif tapi saya tidak bisa masuk yang keluar account disabled bagaimana ini	negative
update terus uang kuota nya kmna	negative
selalu keluar notifikasi jaringan internet	negative
jelek banget gak bisa login malah aku disable terus gak membantu sama sekali	negative
bagus aplikasinya jadi bisa cek pajak kendaraan tapi sayang saat klik memilih metode pemabayaran tidak bisa semua eror di tiap kategorinya tolong perbarui perbaiki	positive
parah akun penipuan saya sudah bayar pajak lewat sini tapi proses gagal dan tidak ada kontak bantuan untuk menghubungi hati2 akun ini fake penipuan kembalikan uang saya klu tidak saya bisa laporan kepolisi dan pembekuan rekening virtual bjb anda harap hubungi saya secepatnya jgn main2 anda saya akan dapatkan siapa dibalik akun ini	negative
mau daftar kunjungan masjid al jabar sesinya habis terus seharusnya kapan bisa daftar ke museumnya di klik sampe hari ke 5 habis terus	negative
userfriendly banget cepet smooth enak digunakan informatif kolaboiratifnya keren 1 aplikasi untuk berbagai informasi semoga bisa menjadi aplikasi nasional lancar di samsung a51 4g ram 6gb	positive
masa tidak terkoneksi jaringan terus	negative
gimana sih cara daftarnya ude masukin email bener slalu gagal	positive
akun disable trus ga mutu nih aplikasi	negative
running well and practize	positive
gbisa masuk email nya padahal sudh bikin lagi email pas masuk email baru juga ttp tidak bisa kata sandi atau email salah heran sama apk nya lgi pngen bgt ke al jabbar malah susah digunakan	negative
sudah membuat akun tp waktu mau masuk lg ada account disabled coba ganti password jg masi sama	negative
seharusnya sesuai ekspektasi awal bahwa aplikasi ini sifatnya jadi mencakup semuanya yg berhubungan dgn warga jabar dimohon akses aplikasi lebih dipermudah dgn sidik jari langsung kapasitas servernya diperbesar agar efektif dlm operasionalisasinya	positive
aplikasi tidak bisa di pakai acount dan pasword di tolak terus padahal sudah benar menggunakan fitur lupa pasword pun sudah bolak balik begitu saja tidak bisa di buka	negative
bisa cek pajak kendaraan cukup masukin nopol ga ribet nice	positive
assalamualaikum manajemen sapawarga saya mau tanya bagai mana mengambil stnk baru setelah bayar pajak vian online sapa warga trimakasih	neutral
mau pakai ternyata harus punya akun mau bikin akunnya eh malah gak bisa karna loading gak jls ya jadi gak kepakai	negative
mau daftar aja susah bgt begitu bisa ttp ga bisa dipake karna ngehang terus padahal intermet udah kenceng mohon diperbaiki lagi	negative
error terus dari pada ribet pake apk yg belum baik mending offline aja deh	negative
mau tiket galeri tapi habis terus aneh padahal udah standby jam 12 malem mau login apk nya juga susah	negative
harus kapan ambil tiket gallery nya ya senin minggu tiket selalu habis	positive
yaampun apk nya g jls sll muncul pemberitahuan ga ada internet	negative
sudah daftar namun ketika login selalu muncul akun disabled	negative
mantaf sayang denda lain lain nya tidak detail di apl ini	positive
periksa koneksi terus mau buat akun susah ga bisa tolong bantuan nya	negative
aplikasi kagak bisa dipake selalu muncul tidak ada internet klo gak bs diperbaiki ganti aja developer atau kontraktornya	negative
ko mau daftar akun ga bisa terus sihh	negative
verifikasi lama	negative
coba tambah layanan seperti yang berkenaan dengan layanan dukcapil l dll fiturnya sedikit jadi kurang menarik	negative
tolong perbaiki lagi databasenya udah 3 kali daftar pake email yg beda udah verifikasi juga pas mau log in kata sandi salah aneh sih	negative
aplikasi aneh mau daftar aja g bisa padahal internet kencang tapi muncul notif periksa intrrnet mohon diinprove terima kasih	negative
pas buat akun email sudah terdaftar padahal sya blm daftar sama sekali	negative
aplikasi bagus sangat membantu mohon tetap dilakukan pembaruan yg semakin bagus terima kasih	positive
sring muncul tidak ada koneksi internet jelas jelas internet saya bagus lancar ga ada gangguan perbaiki lagi dah	negative
ok	positive
menjangkau banyak kebutuhan dan fitur terus ditambah	positive
mamtap lebih dekat dengan kegiatan masyarakat	positive
	positive
baru mencoba kalau habis hasilnya bagus nanti saya kasih bintang fulll	negative
tidak bisa masuk kendala pasword padahal sudah benar	negative
sudah bayar pajak lewat qris tapi lama sekali proses pengecekan pembayaran	negative
hadir nya sapawargsa versi baru saya tidak bisa aplod foto kegiatan rw	positive
mohon maaf saya sudah melakukan pembayaran pajak online sesuai petunjuk 2 bulan yg lalu pembayaran sy lakukan dr atm bca pembayaran berhasil tp bukti pembayaran pajaknya sampai sekarang tak kunjung hadir mohon petunjuk	negative
udah daftar tapi susah login	negative
good	positive
mau bikin akun muncul tidak ada koneksi terus padahal jaringan bagus	negative
semoga bisa berkembang sesuai kebutuhan teknologi digital saat ini	positive
sampah dibuka aja gak bisa	negative
alhamdulilah dengan adanya aplikasi sapawarga saya bisa membantu warga yg tadinya blum pernah dapat bantuan dari pemerintah alhamdulilah sekarang dapat bantuan meskipun blum seluruhnya dapat trimakasih	neutral
duh tiap bayar request gagal atau tidak ada koneksi internet padahal sinyan kuat hape ram gede	negative
saya pas mau bayar pajak malah ga bisa udah bener sambara aja ini ribet login dll biodata bayar pajak kok dipersulit aneh	negative
sudah bikin akun mah login tulisan nya akun disable terus	negative
mau bayar pajak kendaraan bermotor gagal terus tolong dipersiapkan dengan matang apk nya saya sangat senang jika apknya berjalan lancar karna akan mempermudah proses pembayaran pajak kendaraan bermotor	negative
jadi telat bayar pajak guys gara gara sistem kami dalam mengalami gangguan kocak	negative
madep	positive
link verifikasi nya tidak valid terus ketika mau daftar akun	negative
terlalu bnyak aplikasi daerah kenapa gk all in one aja langsung dri pusat udh nyaman pke sambara eh ada sapawarga mungkin nnti pemerintahan baru bkin aplikasi lagi trus aja gtu bkin aplikasi gk murah loh	negative
gak bisa masuk	negative
mau bayar pajak motor susah sekali dapat kode bayarnya gangguan terus bagaimana ini kita mau taat pajak pemerintahnya yg tidak siap	negative
bayar pajak mudah	positive
selalu muncul notifikasi tidak ada koneksi internet padahal internet lancar mengganggu input data malah mempersulit untuk isi data login dan proses lainnya kalau masih ngebug mending jangan dulu dilaunching perbaiki dulu bugnya supaya setelah dilaunching appsnya tidak banyak masalah	negative
kenapa pembayaran pajak kendaraan mobil tidak dapat diproses	negative
saya dari hari sabtu pembayaran pajak motor sudah 3 hari masih proses minta kontak pengaduan yg aktif	positive
sijuara nya mana buat loker malah stuck ga jalan isi data error tiap beres ngetik naik scroll keatas jadi harus bolak balik scroll atas bawah	negative
pelayanan jadi mudah karena terintegrasi secara satu pintu luar biasa	positive
aplikasinya sangat membantu tapi saya mau mengakses perizinan di aplikasi sapawarga masih belum bisa diakses	positive
habis daftar link verifikasi yg di kirim ke email diklik malah tidak valid padahal masih 24 jam min tolong donk klw ngasih contact centernya ya di respons donk percuma kasih no wa contact center tap gak direspons di ig di dm juga gak respons	negative
aku baru install mau bayar pajak pas di buka ko gabisa ya keluar terus	negative
kenapa sekarang jd susah masuk akun	positive
terkadang tulisan angka kurang pul	positive
